catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location
511012411,Versicolored Emerald,Chrysuronia versicolor,Thelma Gátuzzô,2022-12-02,2022,5.0,21,South America
619817764,American Avocet,Recurvirostra americana,Kieran Barlow,2024-05-17,2024,5.0,35,North America
609789113,Prothonotary Warbler,Protonotaria citrea,RJ Baltierra,2022-05-14,2022,5.0,35,North America
465970901,Temminck's Stint,Calidris temminckii,Sulli Gibson,2022-07-08,2022,5.0,35,North America
420662461,Belcher's Gull,Larus belcheri,Oscar Wainwright,2022-01-29,2022,5.0,21,South America
470358431,Sooty-capped Puffbird,Bucco noanamae,Andre Moncrieff,2022-07-18,2022,5.0,21,South America
533756361,Rufous-crowned Tody-Flycatcher,Poecilotriccus ruficeps,George Armistead | Hillstar Nature,2023-02-07,2023,5.0,21,South America
597266951,Ancash Tapaculo,Scytalopus affinis,Daniel Branch,2023-07-13,2023,5.0,21,South America
610564152,Burrowing Owl,Athene cunicularia,Tomáš Grim,2023-08-28,2023,5.0,21,South America
611196742,James's Flamingo,Phoenicoparrus jamesi,ADRIAN GRILLI,2023-10-15,2023,5.0,21,South America
617244650,Magellanic Oystercatcher,Haematopus leucopodus,Nathan Wall,2024-03-28,2024,5.0,21,South America
612638980,Snowcap,Microchera albocoronata,Mike Melton,2023-12-25,2023,5.0,33,North America
199883351,Sparkling Violetear,Colibri coruscans,Lars Petersson | My World of Bird Photography,2019-11-07,2019,5.0,36,South America
393088851,Yellow-fronted Woodpecker,Melanerpes flavifrons,Jorge Gabriel Campos,2019-07-17,2019,5.0,36,South America
609402754,Rainbow-bearded Thornbill,Chalcostigma herrani,Heiler Uribe,2023-09-29,2023,5.0,36,South America
102470021,Green Honeycreeper,Chlorophanes spiza,Luiz Matos,2018-05-23,2018,5.0,37,South America
507857581,Black-faced Antbird,Myrmoborus myotherinus,Priscilla Diniz,2022-11-27,2022,5.0,38,South America
189507541,Tit-like Dacnis,Xenodacnis parina,Tom Armstrong,2019-05-21,2019,5.0,40,South America
319186071,Lesser Yellowlegs,Tringa flavipes,Luciano Massa,2021-03-13,2021,5.0,31,South America
589745441,Peacock Coquette,Lophornis pavoninus,Jhonathan Miranda - Wandering Venezuela Birding Expeditions,2023-06-21,2023,5.0,31,South America
412263701,Red-necked Tanager,Tangara cyanocephala,Juan Diego Vargas,2019-06-06,2019,5.0,32,South America
127315771,Many-banded Aracari,Pteroglossus pluricinctus,Renato Espinosa,2018-11-27,2018,5.0,34,South America
624395122,Ashy-headed Goose,Chloephaga poliocephala,Tamara Catalán Bermudez,2024-09-30,2024,5.0,34,South America
519078281,Wood Duck,Aix sponsa,Simon Villeneuve,2023-01-01,2023,5.0,51,North America
205344891,Black-fronted Piping-Guan,Pipile jacutinga,Adrian Eisen Rupp,2015-08-26,2015,5.0,25,South America
435524871,Yellow-scarfed Tanager,Iridosornis reinhardti,Bradley Hacker 🦜,2022-03-12,2022,5.0,50,South America
168466901,Agami Heron,Agamia agami,Andrés Posada,2019-07-09,2019,5.0,51,South America
622494820,Franklin's Gull,Leucophaeus pipixcan,Nick  Park,2024-08-13,2024,5.0,33,North America
617484585,Bohemian Waxwing,Bombycilla garrulus,Jeremiah Trimble,2024-04-14,2024,5.0,33,North America
615522995,Wild Turkey,Meleagris gallopavo,Ruslan Balagansky,2024-02-25,2024,5.0,33,North America
164430521,Golden-crowned Warbler,Basileuterus culicivorus,Giovan Alex,2019-06-15,2019,5.0,41,South America
612924878,Flying Steamer-Duck,Tachyeres patachonicus,Daniel Engelbrecht - Birding Ecotours,2023-12-26,2023,5.0,41,South America
621002915,Chestnut-breasted Coronet,Boissonneaua matthewsii,Patrick Maurice,2023-10-29,2023,5.0,42,South America
619089823,Piping Plover,Charadrius melodus,Maceo Susi,2024-05-14,2024,5.0,51,North America
372043011,Roseate Spoonbill,Platalea ajaja,David Monroy Rengifo,2021-08-14,2021,5.0,43,South America
594969651,Belcher's Gull,Larus belcheri,Lev Frid,2023-04-09,2023,5.0,45,South America
623219781,Chestnut-backed Tanager,Stilpnia preciosa,Raphael Kurz -  Aves do Sul,2024-08-31,2024,5.0,43,South America
164791611,Violet-headed Hummingbird,Klais guimeti,Ryan Zucker,2019-03-27,2019,5.0,45,South America
53042891,Chestnut-breasted Coronet,Boissonneaua matthewsii,Graham Montgomery,2017-02-25,2017,5.0,31,South America
398692081,Harlequin Duck,Histrionicus histrionicus,Gautam Apte,2021-12-23,2021,5.0,34,North America
184010391,Brassy-breasted Tanager,Tangara desmaresti,LUCIANO BERNARDES,2019-05-05,2019,5.0,26,South America
205512831,White-throated Jacamar,Brachygalba albogularis,Jon Irvine,2018-09-14,2018,5.0,26,South America
283721981,White-tailed Hawk,Geranoaetus albicaudatus,Carlos V. Sucre,2020-11-28,2020,5.0,26,South America
606972921,Guianan Cock-of-the-rock,Rupicola rupicola,Brian Sullivan,2023-08-25,2023,5.0,26,South America
616588063,Blue-throated Starfrontlet,Coeligena helianthea,R M,2024-03-17,2024,5.0,26,South America
621166448,Indigo Macaw,Anodorhynchus leari,Daniel López-Velasco | Ornis Birding Expeditions,2021-01-18,2021,5.0,26,South America
621136507,Black-throated Sparrow,Amphispiza bilineata,Dylan Osterhaus,2024-07-04,2024,5.0,34,North America
620212302,Elliot's Storm-Petrel,Oceanites gracilis,Luis Salazar Vargas 🇨🇱,2024-06-02,2024,5.0,28,South America
587083371,Little Blue Heron,Egretta caerulea,Francisco Castro Escobar,2023-06-21,2023,5.0,28,South America
127013871,Green-and-black Fruiteater,Pipreola riefferii,Luis  Agudelo,2018-10-30,2018,5.0,29,South America
164414681,Spectacled Parrotlet,Forpus conspicillatus,Steve Kelling,2019-02-03,2019,5.0,29,South America
205209831,Bearded Mountaineer (Eastern),Oreonympha nobilis nobilis,Carlos Calle Quispe,2018-07-30,2018,5.0,29,South America
346848381,Buff-fronted Owl,Aegolius harrisii,Dušan Brinkhuizen,2021-06-06,2021,5.0,29,South America
495565481,Oilbird,Steatornis caripensis,Óscar Meneses Cerón,2022-07-14,2022,5.0,29,South America
610869746,Eye-ringed Tody-Tyrant,Hemitriccus orbitatus,Guilherme  Willrich,2023-11-07,2023,5.0,28,South America
39845511,Red-legged Cormorant,Poikilocarbo gaimardi,Matías Garrido 🐧,2016-11-12,2016,5.0,30,South America
39946761,Red-legged Seriema,Cariama cristata,Brian Henderson,2016-09-03,2016,5.0,30,South America
201777691,Ecuadorian Hillstar,Oreotrochilus chimborazo,Daniel Pacheco Osorio,2019-06-30,2019,5.0,30,South America
610841263,Andean Gull,Chroicocephalus serranus,Pablo Ramos,2023-10-14,2023,5.0,28,South America
512323911,Yellow-rumped Cacique,Cacicus cela,Charlie Bostwick,2022-01-06,2022,5.0,27,South America
612813697,Smooth-billed Ani,Crotophaga ani,Daysy Vera Castro,2023-12-29,2023,5.0,27,South America
540605901,Black-capped Tanager,Stilpnia heinei,Hannes Leonard,2023-01-19,2023,5.0,28,South America
204110471,Hooded Grebe,Podiceps gallardoi,Janos  Olah,2018-11-16,2018,5.0,28,South America
442495401,Yellow-billed Tit-Tyrant,Anairetes flavirostris,Fernando Saravia,2022-04-30,2022,5.0,28,South America
622728122,Coppersmith Barbet,Psilopogon haemacephalus,John Russell,2024-08-20,2024,5.0,62,Asia
274470861,Northern Saw-whet Owl,Aegolius acadicus,Russ Smith,2020-10-25,2020,5.0,29,North America
170135421,Parakeet Auklet,Aethia psittacula,Doug Gochfeld,2019-06-01,2019,5.0,29,North America
473347151,Black-bellied Whistling-Duck,Dendrocygna autumnalis,Frédérick Lelièvre,2022-07-25,2022,5.0,75,North America
116525171,Black-crested Coquette,Lophornis helenae,Carlos Echeverría,2018-09-25,2018,5.0,29,North America
78619631,Nazca Booby,Sula granti,Tom Benson,2017-12-16,2017,5.0,29,North America
612605619,Barred Owl,Strix varia,Kyle  Swanson,2023-12-23,2023,5.0,29,North America
248970791,Ferruginous Flycatcher,Muscicapa ferruginea,Cheng-Ru Tsai,2020-07-12,2020,5.0,65,Asia
279457441,Carolina Wren,Thryothorus ludovicianus,Paul Jones,2020-11-12,2020,5.0,29,North America
426078561,Anna's Hummingbird,Calypte anna,Steven Hunter,2022-03-17,2022,5.0,29,North America
428191671,Purple Sandpiper,Calidris maritima,David Turgeon,2022-03-23,2022,5.0,59,North America
620438385,Hudsonian Godwit,Limosa haemastica,Wentao Yang,2024-06-09,2024,5.0,59,North America
286025011,Carolina Chickadee,Poecile carolinensis,Martina Nordstrand,2020-12-06,2020,5.0,29,North America
345075881,White-rumped Sandpiper,Calidris fuscicollis,Caleb Putnam,2021-05-25,2021,5.0,29,North America
526180591,Ruffed Grouse,Bonasa umbellus,Annie Lavoie,2023-01-20,2023,5.0,29,North America
93682461,Razorbill,Alca torda,Keenan Yakola,2017-07-03,2017,5.0,60,North America
424032801,Bald Eagle,Haliaeetus leucocephalus,Yousif Attia,2020-12-20,2020,5.0,60,North America
604971121,Merlin,Falco columbarius,Amanda Guercio,2023-08-11,2023,5.0,60,North America
97635141,Laughing Gull,Leucophaeus atricilla,Joseph Bourget,2018-04-28,2018,5.0,60,North America
330952391,Slender-billed Scimitar-Babbler,Pomatorhinus superciliaris,Poojan Gohil,2021-04-11,2021,5.0,96,Asia
205090451,Spectacled Eider,Somateria fischeri,Daniel Pettersson,2016-06-16,2016,5.0,72,North America
441904641,Eurasian Nightjar,Caprimulgus europaeus,Shlomi Segall,2022-04-30,2022,5.0,67,Asia
166860641,Pectoral Sandpiper,Calidris melanotos,August Davidson-Onsgard,2019-06-22,2019,5.0,29,North America
546004041,White-tailed Ptarmigan,Lagopus leucura,Andy Bankert,2023-03-14,2023,5.0,74,North America
517129771,Orange-crowned Warbler,Leiothlypis celata,Adam Cunningham,2022-12-27,2022,5.0,74,North America
113691291,Piping Plover,Charadrius melodus,Doug Hitchcox,2018-09-03,2018,5.0,77,North America
538661131,Osprey,Pandion haliaetus,Alex Sauerbrunn,2023-02-08,2023,5.0,77,North America
620143779,Killdeer,Charadrius vociferus,Janet Hix,2024-06-07,2024,5.0,29,North America
619944587,Chestnut-sided Warbler,Setophaga pensylvanica,Jack Rogers,2024-06-01,2024,5.0,29,North America
614427469,Blue-crowned Hanging-Parrot,Loriculus galgulus,Yifei Zheng,2024-02-05,2024,5.0,46,Asia
619503963,Wrenthrush,Zeledonia coronata,Josanel Sugasti -photographyandbirdingtourspanama,2024-04-08,2024,5.0,29,North America
614252241,Gray-crowned Rosy-Finch,Leucosticte tephrocotis,Quinn Diaz,2024-01-30,2024,5.0,29,North America
612796474,Ocellated Crake,Rufirallus schomburgkii,Andrés Paniagua,2023-12-29,2023,5.0,29,North America
609774667,Rock Wren,Salpinctes obsoletus,Owen Woodhouse,2023-10-09,2023,5.0,29,North America
594320241,Summer Tanager,Piranga rubra,Chris Rees,2023-07-15,2023,5.0,29,North America
592999641,California Quail,Callipepla californica,Rob Fowler,2023-07-10,2023,5.0,29,North America
613014980,King Eider,Somateria spectabilis,Cesar Ponce,2024-01-02,2024,5.0,82,North America
486370321,Black-throated Babbler,Stachyris nigricollis,Wich’yanan Limparungpatthanakij,2022-09-20,2022,5.0,44,Asia
261581391,Mourning Warbler,Geothlypis philadelphia,Davey Walters,2020-06-22,2020,5.0,84,North America
581877711,Crested Caracara (Northern),Caracara plancus cheriway,Kyle Lima,2023-06-06,2023,5.0,29,North America
512695711,Steppe Eagle,Aquila nipalensis,Sylvain Reyt,2022-11-22,2022,5.0,47,Asia
609645775,Winter Wren,Troglodytes hiemalis,Stephen Hurst,2022-10-06,2022,5.0,80,North America
615203063,Black-faced Spoonbill,Platalea minor,Ian Mo,2024-01-16,2024,5.0,54,Asia
622492996,Malayan Banded-Pitta,Hydrornis irena,Jan-Peter  Kelder,2024-08-11,2024,5.0,56,Asia
562834891,Bewick's Wren,Thryomanes bewickii,David Webster,2023-04-25,2023,5.0,29,North America
560893371,Virginia Rail,Rallus limicola,Karim Bouzidi,2023-04-18,2023,5.0,29,North America
541931671,Hooded Merganser,Lophodytes cucullatus,Jason Jablonski,2023-03-01,2023,5.0,29,North America
493506001,American Bittern,Botaurus lentiginosus,Nick  Waite,2022-10-13,2022,5.0,29,North America
608610650,Red-breasted Nuthatch,Sitta canadensis,Derek Lecy,2023-09-07,2023,5.0,63,North America
340960471,White-tailed Ptarmigan,Lagopus leucura,Josiah Verbrugge,2021-01-30,2021,5.0,28,North America
300049031,Ridgway's Rail,Rallus obsoletus,Becky Matsubara,2021-01-21,2021,5.0,28,North America
483681,Song Sparrow,Melospiza melodia,Jay McGowan,2015-06-03,2015,5.0,28,North America
27827981,Lawrence's Warbler (hybrid),Vermivora chrysoptera x cyanoptera (F2 backcross),Jonathan Eckerson,2016-04-29,2016,5.0,28,North America
64213381,Red-headed Woodpecker,Melanerpes erythrocephalus,Sue Barth,2017-07-19,2017,5.0,28,North America
129296431,Least Sandpiper,Calidris minutilla,Mike Stewart,2018-12-16,2018,5.0,28,North America
134148661,Western Cattle-Egret,Ardea ibis,Levi Plummer,2018-12-31,2018,5.0,28,North America
256792161,Common Nighthawk,Chordeiles minor,Jim Merritt,2020-08-20,2020,5.0,28,North America
21882741,Barred Owl,Strix varia,Phillip Odum,2015-12-10,2015,5.0,27,North America
322850451,Wood Duck,Aix sponsa,Andrew Marden,2021-04-03,2021,5.0,27,North America
444962691,Henslow's Sparrow,Centronyx henslowii,Ezra J. Campanelli,2022-05-06,2022,5.0,27,North America
562364931,Greater Prairie-Chicken,Tympanuchus cupido,Nina Hale,2023-04-23,2023,5.0,27,North America
264402101,Bare-shanked Screech-Owl,Megascops clarkii,Fernando Burgalin Sequeria,2020-09-19,2020,5.0,28,North America
541219691,Volcano Hummingbird,Selasphorus flammula,Suzie McCann,2022-12-07,2022,5.0,28,North America
603188401,Barred Owl,Strix varia,David Mou,2023-07-23,2023,5.0,28,North America
613922414,White-crowned Sparrow,Zonotrichia leucophrys,Barbara Swanson,2024-01-23,2024,5.0,28,North America
616900246,Sharp-tailed Grouse,Tympanuchus phasianellus,Darren Pendleton,2024-04-04,2024,5.0,28,North America
619961116,King Eider,Somateria spectabilis,Hannah Cox,2024-06-02,2024,5.0,28,North America
625400427,Golden-crowned Sparrow,Zonotrichia atricapilla,Gavin Aquila,2024-10-25,2024,5.0,28,North America
478299371,Parakeet Auklet,Aethia psittacula,Nathan Goldberg,2022-08-16,2022,5.0,62,North America
329841911,Yellow-browed Warbler,Phylloscopus inornatus,Ed McAskill,2021-04-24,2021,5.0,28,North America
376710601,White-throated Sparrow,Zonotrichia albicollis,Jocelyn  Anderson,2021-10-09,2021,5.0,28,North America
394106191,Rock Sandpiper,Calidris ptilocnemis,Will Sweet,2021-12-04,2021,5.0,28,North America
624857026,Scissor-tailed Flycatcher,Tyrannus forficatus,Beau Cotter,2024-10-12,2024,5.0,27,North America
338071601,Ruby-throated Hummingbird,Archilochus colubris,Bob Reiter,2021-05-14,2021,5.0,27,North America
581235461,Black Tern,Chlidonias niger,Jeff Dyck,2023-06-03,2023,5.0,66,North America
360029181,Bald Eagle,Haliaeetus leucocephalus,Joey  Hausler,2021-08-08,2021,5.0,27,North America
444072851,Spruce Grouse,Canachites canadensis,Allanah Vokes,2022-04-18,2022,5.0,27,North America
465776711,Peregrine Falcon,Falco peregrinus,David Chamberlin,2022-06-22,2022,5.0,27,North America
486607091,Lincoln's Sparrow,Melospiza lincolnii,Caileigh Kirkby,2022-09-22,2022,5.0,27,North America
88577961,Piping Plover,Charadrius melodus,Scott Martin,2015-06-19,2015,5.0,27,North America
164088741,Great Horned Owl,Bubo virginianus,"James R. Hill, III",2019-05-08,2019,5.0,68,North America
74191951,Allen's Hummingbird,Selasphorus sasin,Dean LaTray,2017-04-25,2017,5.0,27,North America
115759301,Brown-capped Rosy-Finch,Leucosticte australis,Joel Such,2018-07-31,2018,5.0,27,North America
119565731,Cinnamon Teal,Spatula cyanoptera,Brad Vissia,2018-10-13,2018,5.0,27,North America
177526291,Swallow-tailed Kite,Elanoides forficatus,Louis Bevier,2019-09-15,2019,5.0,27,North America
524981751,Snail Kite,Rostrhamus sociabilis,Arjun Subramanian,2022-12-22,2022,5.0,27,North America
614114847,Bushtit,Psaltriparus minimus,Ben  Sonnenberg,2024-01-28,2024,5.0,27,North America
615103248,Allen's Hummingbird,Selasphorus sasin,TJ Hastings,2024-02-20,2024,5.0,27,North America
604375611,Rivoli's Hummingbird,Eugenes fulgens,Graham Deese,2023-08-10,2023,5.0,27,North America
545689621,Eastern Screech-Owl,Megascops asio,Alphonsus Deodatus,2023-03-14,2023,5.0,27,North America
560944571,Great Horned Owl,Bubo virginianus,John Jansen,2023-04-21,2023,5.0,27,North America
586593931,Short-crested Coquette,Lophornis brachylophus,Anthony Lujan,2023-06-12,2023,5.0,27,North America
621141656,Kentucky Warbler,Geothlypis formosa,Joe Ballschneider,2024-07-04,2024,5.0,28,North America
608542225,Merlin,Falco columbarius,Geoff Malosh,2023-09-02,2023,5.0,27,North America
548901801,Scaly-breasted Kingfisher,Actenoides princeps,Kenneth Cheong,2023-03-15,2023,5.0,42,Asia
608719946,European Golden-Plover,Pluvialis apricaria,Alper Tüydeş,2023-09-11,2023,5.0,30,Asia
501959161,Blue Eared-Pheasant,Crossoptilon auritum,Marcel Holyoak,2019-06-08,2019,5.0,29,Asia
125795621,Mediterranean Gull,Ichthyaetus melanocephalus,Ohad Sherer,2016-12-23,2016,5.0,29,Asia
623308690,Steller's Sea-Eagle,Haliaeetus pelagicus,Sila Viriyautsahakul,2019-02-20,2019,5.0,30,Asia
544689311,Arabian Green Bee-eater,Merops cyanophrys,Rotem Avisar,2023-03-10,2023,5.0,32,Asia
551579141,Sri Lanka Blue-Magpie,Urocissa ornata,Vasura Jayaweera,2023-01-02,2023,5.0,32,Asia
261516871,Baer's Pochard,Aythya baeri,Yann Muzika,2020-03-11,2020,5.0,32,Asia
431876931,Black-faced Spoonbill,Platalea minor,Rui-Yang Ho,2022-04-04,2022,5.0,31,Asia
326446401,Sri Lanka Bay-Owl,Phodilus assimilis,Mohamed Mothi,2021-04-11,2021,5.0,31,Asia
372601591,Caucasian Snowcock,Tetraogallus caucasicus,Bradeanu Alin,2021-09-20,2021,5.0,31,Asia
568756581,Eurasian Nightjar,Caprimulgus europaeus,Piki Ish-Shalom,2023-05-08,2023,5.0,31,Asia
457080061,Caspian Plover,Anarhynchus asiaticus,Nasir Almehrzi,2022-06-04,2022,5.0,26,Asia
205839151,Satyr Tragopan,Tragopan satyra,Tshering Tobgay,2019-04-22,2019,5.0,27,Asia
617873033,Eastern Bonelli's Warbler,Phylloscopus orientalis,Uriel Levy,2024-04-20,2024,5.0,25,Asia
623281161,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,Sahil 🐧,2024-09-03,2024,5.0,25,Asia
463507241,Common Loon,Gavia immer,Matthew Bode,2022-06-25,2022,5.0,56,North America
499418031,Rose-ringed Parakeet,Psittacula krameri,Bhaarat Vyas,2022-10-30,2022,5.0,28,Asia
521680941,Whooper Swan,Cygnus cygnus,Hung-Chieh Chien,2023-01-08,2023,5.0,28,Asia
205853701,Pallas's Rosefinch,Carpodacus roseus,Purevsuren Tsolmonjav,2018-04-08,2018,5.0,28,Asia
440899151,Siberian Grouse,Falcipennis falcipennis,Grigory Evtukh,2021-05-24,2021,5.0,27,Asia
465280371,Sillem's Rosefinch,Carpodacus sillemi,Shigui Huang,2022-07-05,2022,5.0,27,Asia
538527931,Short-eared Owl,Asio flammeus,Jun Yang,2023-02-19,2023,5.0,27,Asia
622206651,Caspian Snowcock,Tetraogallus caspius,Ömer Kilit,2024-08-04,2024,5.0,27,Asia
82522311,Crimson Sunbird,Aethopyga siparaja,Neoh Hor Kee,2018-01-19,2018,5.0,28,Asia
627684559,Fire-fronted Serin,Serinus pusillus,uri laor,2024-12-18,2024,5.0,32,Asia
142205181,Harlequin Duck,Histrionicus histrionicus,Paul Maury,2019-02-21,2019,5.0,30,North America
122296851,Gray Kingbird,Tyrannus dominicensis,Peter Trimble,2018-11-04,2018,5.0,30,North America
618557501,Golden-winged Warbler,Vermivora chrysoptera,Manny Salas,2024-05-05,2024,5.0,57,North America
245949141,Jungle Owlet,Glaucidium radiatum,Dilip C Gupta,2019-04-28,2019,5.0,37,Asia
324613401,Sandhill Crane,Antigone canadensis,Justin Bright,2021-04-09,2021,5.0,30,North America
372877081,American Avocet,Recurvirostra americana,Alex Shipherd,2021-09-26,2021,5.0,90,North America
173162991,Himalayan Bulbul,Pycnonotus leucogenys,William Hearn,2019-08-16,2019,5.0,38,Asia
153929961,Crowned Sandgrouse,Pterocles coronatus,Ori Davidor,2019-04-25,2019,5.0,38,Asia
615759374,Ashy Tailorbird,Orthotomus ruficeps,Zebedee Muller,2023-12-01,2023,5.0,39,Asia
522968011,Black-crested Coquette,Lophornis helenae,Tyler Wenzel,2023-01-09,2023,5.0,97,North America
381351011,White-bellied Heron,Ardea insignis,Sagar Gosavi,2019-01-01,2019,5.0,35,Asia
419784281,Reddish Egret,Egretta rufescens,Braulio Castillo,2022-02-24,2022,5.0,30,North America
614779890,White-eyed Vireo,Vireo griseus,Aquiles Brinco,2020-02-23,2020,5.0,30,North America
613526850,Northern Shrike,Lanius borealis,Lesley Tullis,2024-01-14,2024,5.0,30,North America
